Unnamed: 0,product_id,Brand,Name,Description,recommended,not_recommended,overall_rating,Scent,Notes,brand_name,Score,max_review,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,User11,User12,User13,User14,User15,User16,User17,User18,User19,User20,User21,User22,User23,User24,User25,User26,User27,User28,User29,User30,User31,User32,User33,User34,User35,User36,User37,User38,User39,User40,User41,User42,User43,User44,User45,User46,User47,User48,User49,User50,User51,User52,User53,User54,User55,User56,User57,User58,User59,User60,User61,User62,User63,User64,User65,User66,User67,User68,User69,User70,User71,User72,User73,User74,User75,User76,User77,User78,User79,User80,User81,User82,User83,User84,User85,User86,User87,User88,User89,User90,User91,User92,User93,User94,User95,User96,User97,User98,User99,User100,Family
858,P422094,Gucci,Bloom Eau de Parfum For Her Rollerball,"Fragrance Family: FloralScent Type: Classic FloralKey Notes: Rangoon Creeper, Jasmine Bud, TuberoseFragrance Description: A sophisticated perfume capturing the spirit of the contemporary, diverse, and authentic women of Gucci. Gucci Bloom’s notes of natural tuberose and jasmine create an unexpectedly rich white floral scent on the skin.About the Bottle: Notes of natural tuberose and jasmine leave an unexpectedly rich white floral scent on the skin. Rangoon creeper, a plant that changes color when it blooms, infuses a powdery, floral edge. The vine’s flowers are redolent with a slightly powdery feminine floral perfume.About the Fragrance: Gucci’s creative director envisioned this perfume as a thriving garden full of diverse types of flowers and the rich fragrance they emit. Authenticity is woven through qualitative, highly concentrated natural ingredients in this perfume for women.",1052,220,4.1876,Classic Florals,"Rangoon Creeper, Jasmine Bud, Tuberose","Gucci, Bloom Eau de Parfum For Her Rollerball",4.202484672413768,1279,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,Floral
868,P433669,TOM FORD,Soleil Blanc Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Coco de Mer, Ylang Ylang Comores Islands, CardamomFragrance Description: The Soleil Blanc Eau de Parfum is an addictive solar, floral amber and coco-de-mer-infused perfume. It is alive with seductive cardamom and refreshingly decadent ylang ylang and unapologetically exudes the endless pursuit of sun and luxury.About the Bottle: Soleil Blanc is contained in the iconic, white Private Blend bottle. It is capped with a gold-tone metal inset, and the flacon has the architectural look of a chess piece, adding monumental beauty to any vanity.About the Fragrance: ""Soleil Blanc is unexpected, sultry, and addictive. It is a solar, floral amber that unapologetically exudes the pursuit of sun and luxury that defines Soleil.""—Tom Ford",623,143,4.1636,Warm & Sweet Gourmands,"Coco de Mer, Ylang Ylang Comores Islands, Cardamom","TOM FORD, Soleil Blanc Travel Spray",4.19470992421987,805,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,Warm & Spicy
886,P474084,Ralph Lauren,Ralph's Club Eau de Parfum Travel Spray,"Fragrance Family: Earthy & WoodyScent Type: Earthy Greens & HerbsKey Notes: Lavandin, Cedarwood, PatchouliFragrance Description: This woody cologne for men opens with the fresh scent of lavandin and clary sage balanced by cedarwood and vetiver to achieve a long-lasting, sensual woody fragrance. Exclusively crafted ingredients are distilled to their highest quality with an exceptionally high level of naturality.About the Bottle: This men's cologne features a sleek flask with sharp, masculine angles that are cool to the touch. The gunmetal design has an unforgettable hinge cap with the Ralph’s Club monogram.About the Fragrance: An authentic men’s fragrance that pushes the boundaries of sensuality. Come together at Ralph's Club, the greatest night of your life captured in a fragrance.",2483,44,4.7966,Earthy Greens & Herbs,"Lavandin, Cedarwood, Patchouli","Ralph Lauren, Ralph's Club Eau de Parfum Travel Spray",4.663271739795983,2527,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,5,5,5,1,5,4,Earthy & Woody
888,P454106,Dior,Miss Dior Rose N'Roses Eau de Toilette,"Fragrance Family: FloralScent Type: Classic FloralsKey Notes: Grasse Rose Absolue, Italian Mandarin, White Musk AccordFragrance Description: A vibrant and lively Dior perfume for women with rose notes that exudes the irresistible scent of an endless field of flowers, Miss Dior Rose N'Roses is a fresh, sparkling eau de toilette. An abundance of Grasse and Damascus rose absolutes and essences are brightened by a zest of bergamot.About the Bottle: The iconic Miss Dior bottle is inspired by men's and women's couture. The houndstooth motif engraved in the precious glass recalls menswear while the signature Miss Dior bow evokes elegant femininity.About the Fragrance: Just like a bundle of fresh flower petals, Miss Dior Rose N'Roses Eau de Toilette evokes the rose fields of Grasse.",1158,256,4.0693,Classic Florals,"Grasse Rose Absolue, Italian Mandarin, White Musk Accord","Dior, Miss Dior Rose N'Roses Eau de Toilette",4.125087076392975,1413,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,Floral
892,P433672,TOM FORD,Tobacco Vanille Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Woody SpicesKey Notes: Tobacco Leaf, Vanilla, GingerFragrance Description: TOM FORD reinvents classic tobacco with creamy tonka bean, vanilla, cocoa, dry fruit accords, and sweet wood sap for a modern, opulent, and heady impression of confidence and power.About the Bottle: The 50 mL and 100 mL flacons have the sleek look of a chess piece. Carved with consummate craftmanship, it adds monumental beauty to a dressing table or grooming area, while a chocolate-brown set-up box completes the design.About the Fragrance: ""Tobacco Vanille is opulent, warm, and iconic. Reminiscent of an English gentleman‘s club and blended with rich spices, vanilla, and tobacco flower, it leaves a powerful impression.""—Tom Ford",696,106,4.3137,Woody Spices,"Tobacco Leaf, Vanilla, Ginger","TOM FORD, Tobacco Vanille Travel Spray",4.272456494268791,849,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,Warm & Spicy
897,P281424,Marc Jacobs Fragrances,Daisy Eau So Fresh,"Fragrance Family: FloralScent Type: Fruity FloralsKey Notes: Red Raspberry, Wild Rose, Warm PlumAbout:Sophisticated but not too serious, Daisy Eau So Fresh sparkles with a sunny, vibrant energy. A spirited incarnation of the original Daisy, this fragrance excites the senses with a bright elegance and whimsical charm. Like the woman who wears it, Daisy Eau So Fresh inspires boldness and femininity, sweetness and unpredictability. The scent's enticing top notes of raspberry and grapefruit sparkle on the skin like sunshine, deepening into a sensuous heart of wild rose and a musky, sophisticated finish of warm plum and cedarwood.Master perfumer Alberto Morillas, the creator of Daisy Marc Jacobs, also composed this radiant bouquet of fruits and flowers.What else you need to know:A perfect showcase for the delicate pink elixir of Daisy Eau So Fresh, the crystal-clear bottle takes whimsy to new heights, with its cap of playful daisies and pop of neon yellow.",495,55,4.4981,Fruity Florals,Unknown,"Marc Jacobs Fragrances, Daisy Eau So Fresh",4.398823099576403,1336,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,4,1,4,4,5,5,Floral
925,P433658,Mugler,Alien Eau de Parfum Travel Spray,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Jasmine Sambac, Cashmeran Wood, Amber GrisFragrance Description: The travel-size woody-floral fragrance borders the realms of spirituality and sensuality with a blend of soft lavender atop a base of cashmeran wood and white amber, exuding a positive energy with each mist of the sensual women's scent.About the Bottle: The travel-friendly, mini perfume bottle is inspired by amethyst, symbolizing femininity and refinement. Accented by a metallic gold cap, the warm floral women's perfume is encapsulated within.About the Fragrance: Thierry Mugler envisioned Alien as a sensation—the moment that occurs before a miracle. There is silence, fullness, and an expectancy of the supernatural. The bold floral perfume is named Alien because inside every woman is something so unique, so special, it is Alien to everything around her.",298,64,4.4876,Warm Florals,"Jasmine Sambac, Cashmeran Wood, Amber Gris","Mugler, Alien Eau de Parfum Travel Spray",4.3792747808650585,1085,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,Floral
926,P432622,Maison Margiela,’REPLICA’ By The Fireplace Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Clove Oil, Chestnut Accord, Vanilla AccordFragrance Description: This warm scent combines orange flower, clove oil, and chestnut atop a comforting vanilla fragrance to re-create the signature warmth and coziness of a crackling fire.About the Bottle: Influenced by the look of classic apothecary jars, the luxe bottle carries a cotton label with black ink text and a unique pump wrapped with rope as a homage to the original couture line. The unique eau de toilette within is echoed by the Polaroid photograph of a fireplace printed on the outside carton.About the Fragrance: Inspired by the feeling of comfort, this warm and spicy perfume evokes the memory of wood crackling in the fireplace while snow falls outside.",1151,185,4.393,Warm & Sweet Gourmands,"Clove Oil, Chestnut Accord, Vanilla Accord","Maison Margiela, ’REPLICA’ By The Fireplace Travel Spray",4.338877256792754,1595,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,4,3,5,5,5,4,Warm & Spicy
952,P196516,Mugler,Alien Eau de Parfum,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Jasmine Sambac, Cashmeran Wood, Amber GrisFragrance Description: The woody-floral fragrance borders the realms of spirituality and sensuality with a blend of soft lavender atop a base of cashmeran wood and white amber, exuding a positive energy with each mist of the sensual women's scent.About the Bottle: The refillable amethyst-inspired bottle symbolizes femininity and refinement. Accented by metallic gold, the warm floral women's perfume is encapsulated within.About the Fragrance: Thierry Mugler envisioned Alien as a sensation—the moment that occurs before a miracle. There is silence, fullness, and an expectancy of the supernatural. The bold floral perfume is named Alien because inside every woman is something so unique, so special, it is Alien to everything around her.",298,64,4.4876,Warm Florals,"Jasmine Sambac, Cashmeran Wood, Amber Gris","Mugler, Alien Eau de Parfum",4.3792747808650585,1085,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,4,5,4,5,3,1,Floral
965,P431151,Marc Jacobs Fragrances,Daisy Love,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Crystallized Cloudberries,  Daisy Tree Petals, Cashmere Musks, DriftwoodAbout:Addictive and irresistible, Daisy Love fills the air with a contagious love of life. Created by master perfumer Alberto Morillas, this gourmand radiant fragrance reveals its first notes in a vibrant burst of sweet cloudberries. Delicate daisy tree petals mingle with sparkling cashmere musks and driftwood to create a lasting and memorable gourmand twist.An ode to the Marc Jacobs iconic daisy, Daisy Love blooms with an oversized daisy that reflects over the warm glow of the juice.",939,72,4.5045,Warm Florals,Unknown,"Marc Jacobs Fragrances, Daisy Love",4.384225318808221,1009,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,Floral
976,P377459,Chloé,Chloé Rollerball,"Fragrance Family: FloralScent Type: Powdery FloralsKey Notes: Peony, Rose, Honey, CedarwoodAbout: Chloé Eau de Parfum captures the creative, confident individuality of the Chloé woman. A fresh and feminine fragrance suited to a free spirit with an utterly innate sense of chic. The scent takes the classic rose and ingeniously translates it into a vibrant perfume, intimate and sensual. Chloé Eau de Parfum begins with a combination of floral powdery notes: hints of peony, lychee, and springtime freesia. The airy, flirtatious head notes drift away to reveal the richer and more sensual side of the rose. The distinctive character of this unique rose is accompanied by magnolia and lily of the valley, as well as subtle intimations of warm amber and elegant cedarwood.What else you need to know: Freedom, lightness and femininity: these are the principles on which Chloé was founded in Paris more than 60 years ago. Today Chloé’s vision of romantic, effortless chic lives in ready-to-wear, accessories, and fragrances.",881,126,4.4876,Powdery Florals,Unknown,"Chloé, Chloé Rollerball",4.42517899967639,2451,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,Floral
977,P426305,Viktor&Rolf,Flowerbomb Mini,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Jasmine, Orange Blossom, PatchouliFragrance Description: This floral perfume for women explodes with an intoxicating whirl of cattleya, jasmine, and rose. The warm scent of patchouli and vanilla grounds the fresh fragrance, adding a sensual twist on the scent reminiscent of a room filled with rose petals.About the Bottle: The instantly recognizable grenade fragrance bottle displays the soft-pink hue of the floral women's perfume within, contrasting the harsh shape with the distinctly feminine scent encapsulated within.About the Fragrance: This luxe feminine perfume is a veritable summer garden party in a bottle. Exploding with floral scents of rosebud and jasmine accented by a warm patchouli and vanilla cologne base, this perfume for women exudes classic femininity through warm floral fragrances.This fragrance is an Allure Best of Beauty award winner.",1016,141,4.5876,Warm & Sweet Gourmands,"Jasmine, Orange Blossom, Patchouli","Viktor&Rolf, Flowerbomb Mini",4.538405742506289,4888,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,Warm & Spicy
984,P461421,Armani Beauty,My Way Eau de Parfum Travel Spray,"Fragrance Family: Floral Scent Type: Classic Floral Key Notes: Orange Blossom, Tuberose, VanillaFragrance Description: This feminine fragrance combines consciously sourced ingredients from around the world in a blend of woody and floral notes. Bergamot meets Egyptian orange blossom in a sparkling start amplified by Indian tuberose and jasmine. At the base, white musk and cedarwood from Virginia combine with vanilla from Madagascar.About the Bottle: Designed to be taken with you wherever you go, the My Way bottle is a luxurious talisman encapsulating all the encounters that matter. The blue and gold cap represents the Earth, which connects us to nature and each other. The cap is englobed by a golden ring, symbolizing a unique path illuminated by every encounter along the way.About the Fragrance: This floral perfume is inspired by discoveries and connections. Created for the open-minded, curious, and authentic woman who is ready to broaden her horizons, the elegant fragrance sources three key ingredients from around the world: the orange blossom extracted from hand-picked bitter orange fruits in Egypt; the Indian tuberose flower sourced and handpicked near Mysore, India; and vanilla sourced through a responsible program designed to support local communities in Madagascar.",1482,137,4.5151,Classic Florals,"Orange Blossom, Tuberose, Vanilla","Armani Beauty, My Way Eau de Parfum Travel Spray",4.4218848964830695,1614,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,Floral
985,P308711,Gucci,Flora By Gucci - Gorgeous Gardenia,"Fragrance Family: Floral
Scent Type: Fruity Florals
Key Notes: Red Berries, Pear, White Gardenia
Fragrance Description: A sumptuous white floral Gorgeous Gardenia is Gucci’s faithful creation of the perfect gardenia. The Gorgeous Gardenia woman exudes a sultry sensuality that is lushly enticing. Men are drawn to her as bees are to a blossoming flower.",567,74,4.3516,Unknown,Unknown,"Gucci, Flora By Gucci - Gorgeous Gardenia",4.291895501680749,838,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,Unknown
993,P183301,TOM FORD,Black Orchid Eau de Parfum,"Fragrance Family: FloralScent Type: Warm FloralsKey Notes: Black Orchid, Black Truffle, PatchouliFragrance Description: Black Orchid Eau De Parfum opens with aphrodisiacal black truffle and narcotic ylang ylang—touched with effervescent bergamot and bitter orange. Rum-soaked, sweet black plum surrounds the perfume‘s black orchid extract, while woody patchouli and creamy vanilla wrap the orchid in rich warmth.About the Bottle: A streamlined, modern interpretation of 1920‘s and 1930‘s architecture. About the Fragrance: Bred exclusively for Tom Ford, Black Orchid was born of his quest for ""the perfect flower: luxurious, elegant, pure and sophisticated."" The elusive bloom became the heart of his debut fragrance, and its complex beauty continues to lure women and men into its world.""I have always been obsessed with finding the deepest black, black orchids. For me, it is really the perfect flower. Elegant. Luxurious. The only thing is, it didn‘t exist..."" –Tom Ford",866,209,4.2306,Warm Florals,"Black Orchid, Black Truffle, Patchouli","TOM FORD, Black Orchid Eau de Parfum",4.229586739261986,1874,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,Floral
995,P462410,Valentino,Voce Viva Eau de Parfum Travel Spray,"Fragrance Family: FloralsScent Type: Warm FloralsKey Notes: Italian Bergamot, Orange Blossom Absolute, Crystal Moss AccordFragrance Description: This scent is an ode to Valentino‘s femininity—a harmony of couture orange blossom absolute and golden gardenia paired with colorful Italian bergamot and mandarin. This perfume is made addictive through an unexpected, cool note of crystal moss accord and vanilla perfume.About the Bottle: A sleek glass bottle, square and notched on the sides, reveals the light passing through the encapsulated women‘s fragrance, allowing a V of light to emerge. The iconic Valentino rock stud details the chrome cap and collar alongside a vibrant red that contrasts the floral women‘s perfume within.About the Fragrance: This feminine perfume is intimate and personal, drawing a parallel between the sound of your voice and the scent of your fragrance. Created by the iconic Cool, Color, Couture fashion house, this fragrance celebrates every women‘s voice.",849,91,4.4553,Warm Florals,"Italian Bergamot, Orange Blossom Absolute, Crystal Moss Accord","Valentino, Voce Viva Eau de Parfum Travel Spray",4.352312945052203,939,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,Floral
1005,P462409,Valentino,Voce Viva Eau de Parfum,"Fragrance Family: FloralsScent Type: Warm FloralsKey Notes: Italian Bergamot, Orange Blossom Absolute, Crystal Moss AccordFragrance Description: This scent is an ode to Valentino‘s femininity—a harmony of couture orange blossom absolute and golden gardenia paired with colorful Italian bergamot and mandarin. This perfume is made addictive through an unexpected, cool note of crystal moss accord and vanilla perfume.About the Bottle: A sleek glass bottle, square and notched on the sides, reveals the light passing through the encapsulated women‘s fragrance, allowing a V of light to emerge. The iconic Valentino rock stud details the chrome cap and collar alongside a vibrant red that contrasts the floral women‘s perfume within.About the Fragrance: This feminine perfume is intimate and personal, drawing a parallel between the sound of your voice and the scent of your fragrance. Created by the iconic Cool, Color, Couture fashion house, this fragrance celebrates every women‘s voice.",849,91,4.4553,Warm Florals,"Italian Bergamot, Orange Blossom Absolute, Crystal Moss Accord","Valentino, Voce Viva Eau de Parfum",4.352312945052203,939,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,Floral
1026,P437018,Dior,Miss Dior Blooming Bouquet Roller-pearl,"Fragrance Family: FreshScent Type: Fresh FloralsKey Notes: Damascus Rose, Peony, White MuskFragrance Description: Composed like a generous bouquet, Miss Dior Blooming Bouquet Eau de Toilette reveals a tender heart of peony and Damascus rose. A poetic trail edged with white musks rounds off this Dior women's perfume. A floral springtime signature scent, it is perfect for a playful and irresistibly charming Miss Dior.About the Bottle: The iconic Miss Dior bottle is inspired by women's couture. The signature Miss Dior bow evokes elegant femininity.About the Fragrance: Designed like a dress embroidered with blooms, Miss Dior Blooming Bouquet is a perfume for women that pays tribute to Christian Dior's legendary love of flowers.",1729,206,4.3149,Fresh Florals,"Damascus Rose, Peony, White Musk","Dior, Miss Dior Blooming Bouquet Roller-pearl",4.293412646318126,2383,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,Fresh
1033,P377464,Marc Jacobs Fragrances,Daisy Rollerball,"Fragrance Family: FloralScent Type: Fruity FloralsKey Notes: Strawberry, Violet Leaves, Jasmine, White WoodsAbout: Enter the world of Daisy: fresh and feminine, with a playful innocence. The heart of Daisy is floral with vintage edge of violet.  Sophisticated, with a touch of whimsy, violet captures the eclectic, timeless flavor of Marc Jacobs' groundbreaking feminine designs.  Always elegant, always enchanting—but not too serious—Daisy is a sparkling floral bouquet, spirited and fresh, wrapped in comfort and warmth.",924,97,4.4991,Fruity Florals,Unknown,"Marc Jacobs Fragrances, Daisy Rollerball",4.439370690961434,2745,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,Floral
1035,P406526,TOM FORD,Soleil Blanc,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Coco de Mer, Ylang Ylang Comores Islands, CardamomFragrance Description: The Soleil Blanc Eau de Parfum is an addictive solar, floral amber and coco-de-mer-infused perfume. It is alive with seductive cardamom and refreshingly decadent ylang ylang and unapologetically exudes the endless pursuit of sun and luxury.About the Bottle: Soleil Blanc is contained in the iconic, white Private Blend bottle. It is capped with a gold-tone metal inset, and the flacon has the architectural look of a chess piece, adding monumental beauty to any vanity.About the Fragrance: ""Soleil Blanc is unexpected, sultry, and addictive. It is a solar, floral amber that unapologetically exudes the pursuit of sun and luxury that defines Soleil.""—Tom Ford",623,143,4.1636,Warm & Sweet Gourmands,"Coco de Mer, Ylang Ylang Comores Islands, Cardamom","TOM FORD, Soleil Blanc",4.19470992421987,805,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,Warm & Spicy
1041,P399835,Versace,Bright Crystal Ovetto Mini Spray,"Fragrance Family: Fresh

Scent Type: Fresh Florals

Key Notes: Yuzu Lemon, Peony, Musk

Fragrance Description: Inspired by a mixture of Donatella Versace's favorite floral fragrances, Bright Crystal is a fresh, sensual blend of refreshing chilled yuzu and pomegranate mingled with soothing blossoms of peony, magnolia, and lotus flower, warmed with notes of musk and amber.",662,70,4.5487,Unknown,Unknown,"Versace, Bright Crystal Ovetto Mini Spray",4.4649885106847,2195,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,Unknown
